@RELATION "new relation"

@ATTRIBUTE beatInMeasure REAL
@ATTRIBUTE metricStrength {3, 2, 1, 0}
@ATTRIBUTE numberOfNotes INTEGER
@ATTRIBUTE duration REAL
@ATTRIBUTE locationInPiece REAL
@ATTRIBUTE pitchX2 REAL
@ATTRIBUTE pitchX1 REAL
@ATTRIBUTE pitchX0 REAL
@ATTRIBUTE pitchContourX2 REAL
@ATTRIBUTE pitchContourX1 REAL
@ATTRIBUTE pitchContourX0 REAL
@ATTRIBUTE rhythmDrops {TRUE, FALSE}
@ATTRIBUTE rhythmRises {TRUE, FALSE}
@ATTRIBUTE rhythmContourX2 REAL
@ATTRIBUTE rhythmContourX1 REAL
@ATTRIBUTE rhythmContourX0 REAL
@ATTRIBUTE locationStrongestNote REAL
@ATTRIBUTE pieceKey INTEGER
@ATTRIBUTE pieceMode {Major, Minor}
@ATTRIBUTE probChord_I REAL
@ATTRIBUTE probChord_II REAL
@ATTRIBUTE probChord_III REAL
@ATTRIBUTE probChord_IV REAL
@ATTRIBUTE probChord_V REAL
@ATTRIBUTE probChord_VI REAL
@ATTRIBUTE probChord_VII REAL
@ATTRIBUTE initalChord {0, 1, 2, 3, 4, 5, 6}
@ATTRIBUTE finalChord {0, 1, 2, 3, 4, 5, 6}
@ATTRIBUTE hasDissonance {TRUE, FALSE}
@ATTRIBUTE dissonanceLocation REAL
@ATTRIBUTE isSoloPiece {TRUE, FALSE}
@ATTRIBUTE pieceId INTEGER
@ATTRIBUTE motifId INTEGER
@ATTRIBUTE dynamicsX2 REAL
@ATTRIBUTE dynamicsX1 REAL
@ATTRIBUTE dynamicsX0 REAL

@DATA
3.0000,1,33,20.5000,0.5699,39.3157,-47.7649,26.3300,21.2792,-21.1081,3.8350,TRUE,FALSE,6.2582,-4.8892,1.5684,0.0625,0,Major,0.0606,0.0909,0.0606,0.0606,0.0909,0.0606,0.0303,0,2,TRUE,0.0000,FALSE,1788,102,-13.6538,7.7347,-19.7524
3.5000,0,12,8.0000,0.5913,-5.8022,8.4176,-0.6868,-13.9313,16.5082,-3.8159,TRUE,TRUE,5.1709,-3.1026,1.0085,0.0909,0,Major,0.0833,0.0833,0.0833,0.1667,0.0833,0.0000,0.0833,3,4,TRUE,0.5455,FALSE,1788,103,15.3878,-24.5281,-19.4007
3.5000,0,30,22.0000,0.5996,-3.0779,19.7037,2.7585,-19.0730,16.9053,-2.0520,TRUE,TRUE,1.1750,-0.4495,1.0080,0.0256,0,Major,0.1000,0.0667,0.0667,0.0667,0.1000,0.0000,0.0667,3,0,TRUE,0.2069,FALSE,1788,104,-35.0099,18.5235,-25.9222
1.5000,2,6,8.0000,0.6226,-18.3036,21.4464,-0.6786,-15.6250,11.9107,0.1071,TRUE,TRUE,-6.5848,7.7634,-0.0589,0.0000,0,Major,0.3333,0.0000,0.1667,0.3333,0.1667,0.3333,0.1667,0,4,FALSE,0.0000,FALSE,1788,105,3.1389,-0.9476,-28.6442
1.5000,2,5,5.5000,0.6309,-5.7143,11.7143,-0.3143,-13.7143,12.9143,-0.3143,TRUE,TRUE,-5.2571,7.0971,-0.1371,0.0000,0,Major,0.2000,0.0000,0.0000,0.0000,0.2000,0.4000,0.6000,4,0,FALSE,0.0000,FALSE,1788,106,-1.7280,-2.3254,-25.0235
3.0000,1,33,18.5000,0.6366,-29.8669,15.3963,16.0191,-4.1842,2.6334,-0.4759,TRUE,TRUE,2.5424,-1.7296,1.1026,0.0625,0,Major,0.0606,0.0909,0.0606,0.0909,0.0909,0.0909,0.0606,0,0,TRUE,0.5312,FALSE,1788,107,10.2415,-11.8140,-23.9165
1.5000,2,4,3.5000,0.6559,2.2500,4.6500,0.0500,-2.2500,4.9500,0.1500,TRUE,TRUE,4.9500,-1.5300,0.3900,0.0000,0,Major,0.2500,0.0000,0.0000,0.2500,0.2500,0.5000,0.0000,0,0,FALSE,0.0000,FALSE,1788,108,0.9449,-0.6136,-21.1198
1.0000,2,10,8.0000,0.6595,23.0114,-16.4659,5.3364,-4.2955,10.7318,-3.6545,TRUE,TRUE,1.3807,0.2557,0.8364,0.0000,0,Major,0.0000,0.2000,0.1000,0.2000,0.3000,0.1000,0.2000,1,1,FALSE,0.0000,FALSE,1788,109,0.5225,-0.5423,-19.8222
1.0000,2,50,25.0000,0.6679,-25.2095,40.1860,1.6959,-7.2114,6.7950,-0.9091,TRUE,TRUE,1.8805,-1.7075,1.3005,0.2917,0,Major,0.0600,0.0600,0.0600,0.0600,0.0400,0.0600,0.0400,0,1,TRUE,0.2245,FALSE,1788,110,35.4884,-34.4943,-18.8855
2.0000,2,6,1.0000,0.6939,1.3393,-3.0536,3.0357,21.4286,-25.7143,6.0000,TRUE,TRUE,-1.8596,2.4550,0.3155,0.0000,0,Major,0.3333,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,1,0,TRUE,0.2000,FALSE,1788,111,10.5506,-18.0102,-24.6301
3.0000,1,6,2.0000,0.6950,-37.9464,34.5179,6.3214,-38.3929,26.8214,-0.5000,TRUE,FALSE,0.6692,-0.5977,1.3034,0.6667,0,Major,0.0000,0.1667,0.1667,0.1667,0.5000,0.0000,0.0000,2,2,FALSE,0.0000,FALSE,1788,112,-7.0951,1.2793,-29.2765
1.0000,2,29,9.7500,0.6971,-4.9487,3.5280,9.3978,8.1048,-10.2427,2.6474,TRUE,TRUE,4.8795,-3.7485,1.4428,0.3750,0,Major,0.0000,0.0690,0.0690,0.0690,0.1034,0.0690,0.0345,0,2,TRUE,0.0000,FALSE,1788,113,-15.7458,12.0491,-29.8810
2.7500,0,2,0.7500,0.7072,0.0000,15.0000,0.0000,0.0000,30.0000,-15.0000,TRUE,TRUE,0.0000,1.8571,0.1429,1.0000,0,Major,0.5000,0.0000,0.5000,0.0000,0.0000,0.5000,0.0000,0,0,FALSE,0.0000,FALSE,1788,114,-7.5408,5.8270,-21.3943
3.5000,0,2,0.7500,0.7080,0.0000,3.0000,0.0000,0.0000,18.0000,-15.0000,FALSE,TRUE,0.0000,-0.5000,1.0000,1.0000,0,Major,0.5000,0.0000,0.5000,0.0000,0.0000,0.5000,0.0000,0,0,FALSE,0.0000,FALSE,1788,115,5.2375,-5.6128,-21.1779
0.2500,2,11,2.7500,0.7088,-1.0490,-16.1329,17.2517,20.5128,-26.1492,5.2587,FALSE,FALSE,0.0000,-0.0000,1.0000,0.0000,0,Major,0.2727,0.1818,0.1818,0.1818,0.1818,0.1818,0.1818,3,0,FALSE,0.0000,FALSE,1788,116,-0.3863,0.1179,-20.7721
3.0000,1,17,4.2500,0.7116,11.4923,-3.9628,3.0898,17.0402,-13.7461,2.0155,FALSE,FALSE,-0.0000,0.0000,1.0000,0.2500,0,Major,0.1765,0.1176,0.1176,0.1176,0.1176,0.1176,0.1176,4,1,FALSE,0.0000,FALSE,1788,117,16.5726,-13.8736,-26.4700
3.2500,0,7,1.7500,0.7161,-7.7143,-0.4286,7.8571,7.2857,-11.3571,2.3333,FALSE,FALSE,-0.0000,0.0000,1.0000,0.5000,0,Major,0.2857,0.0000,0.1429,0.1429,0.0000,0.2857,0.0000,1,0,FALSE,0.0000,FALSE,1788,118,1.7927,-3.4174,-19.4799
1.0000,2,8,2.0000,0.7179,-15.4583,8.5417,6.3750,-2.0417,-0.7083,0.2083,FALSE,FALSE,-0.0000,0.0000,1.0000,0.0000,0,Major,0.1250,0.2500,0.0000,0.1250,0.1250,0.0000,0.1250,4,1,FALSE,0.0000,FALSE,1788,119,-6.6661,3.3582,-21.5617
3.0000,1,6,1.5000,0.7200,-0.0000,4.8571,0.5714,0.4464,1.1250,0.1071,FALSE,FALSE,-0.0000,0.0000,1.0000,0.8000,0,Major,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.0000,0,0,TRUE,1.0000,FALSE,1788,120,1.1521,-9.8926,-26.4054
0.5000,2,8,2.0000,0.7215,10.2083,-12.1250,6.0417,9.9167,-8.0833,0.5000,FALSE,FALSE,-0.0000,0.0000,1.0000,0.0000,0,Major,0.2500,0.1250,0.0000,0.2500,0.0000,0.2500,0.0000,1,0,TRUE,0.2857,FALSE,1788,121,-7.1501,10.5836,-32.1034
2.5000,0,8,2.0000,0.7236,-12.5417,24.1250,0.2917,-4.0833,3.9167,1.0000,FALSE,FALSE,-0.0000,0.0000,1.0000,0.8571,0,Major,0.1250,0.1250,0.1250,0.1250,0.1250,0.2500,0.1250,1,0,TRUE,1.0000,FALSE,1788,122,7.2284,-13.2623,-27.3650
0.5000,2,5,1.5000,0.7257,-3.4286,3.0286,0.7714,2.2857,-2.2857,0.2857,TRUE,FALSE,2.2857,-1.4857,1.0857,0.0000,0,Major,0.2000,0.2000,0.0000,0.4000,0.0000,0.4000,0.0000,1,0,TRUE,0.5000,FALSE,1788,123,-1.4494,4.6286,-31.4922
2.0000,2,40,25.0000,0.7273,0.3218,-2.9267,16.3547,3.7709,-2.5929,0.0733,TRUE,TRUE,-2.1335,1.5555,1.2509,0.0816,0,Major,0.0750,0.0750,0.0750,0.0750,0.0750,0.0750,0.0500,0,0,TRUE,0.0000,FALSE,1788,124,15.7846,-15.2884,-23.2742
3.0000,1,12,3.0000,0.7533,-37.0797,23.3489,13.9973,-11.9973,9.1896,-1.9973,FALSE,TRUE,-0.8310,1.0426,0.7266,0.3636,0,Major,0.0833,0.0833,0.1667,0.0833,0.0833,0.2500,0.0833,3,1,TRUE,0.4545,FALSE,1788,125,15.1799,-20.7274,-23.6470
2.0000,2,19,4.7500,0.7564,-5.8514,2.0935,5.7474,10.8191,-15.3981,4.3083,FALSE,FALSE,-0.0000,0.0000,1.0000,0.4444,0,Major,0.1053,0.1053,0.1053,0.1053,0.1053,0.1579,0.1053,3,1,TRUE,0.5000,FALSE,1788,126,0.4778,8.6622,-29.7008
2.7500,0,9,2.5000,0.7614,6.0260,5.5740,0.7455,-8.7965,12.1299,-2.0606,TRUE,TRUE,0.7619,-1.0286,1.3000,0.5556,0,Major,0.3333,0.0000,0.2222,0.0000,0.0000,0.1111,0.1111,1,0,FALSE,0.0000,FALSE,1788,127,1.1371,-4.1081,-21.8044
1.2500,2,7,1.7500,0.7640,6.4286,1.9286,0.2857,-9.4286,12.8571,-2.3095,FALSE,FALSE,-0.0000,0.0000,1.0000,0.0000,0,Major,0.2857,0.0000,0.0000,0.1429,0.0000,0.1429,0.1429,0,0,FALSE,0.0000,FALSE,1788,128,-6.0076,12.0697,-24.7645
3.0000,1,8,2.0000,0.7658,-13.1250,5.8750,6.6250,-6.4167,5.7500,-1.8333,FALSE,FALSE,-0.0000,0.0000,1.0000,0.5714,0,Major,0.0000,0.2500,0.0000,0.0000,0.1250,0.1250,0.0000,1,0,TRUE,0.0000,FALSE,1788,129,1.2347,-7.4546,-17.4148
1.0000,2,12,2.0000,0.7679,-3.0220,1.1758,3.1319,3.6264,-4.2418,0.8571,TRUE,TRUE,-0.5538,0.6949,0.8178,0.0000,0,Major,0.0000,0.0833,0.0000,0.0000,0.0833,0.0000,0.0833,2,6,FALSE,0.0000,FALSE,1788,130,-4.2680,4.6129,-24.4872
3.0000,1,13,8.7500,0.7700,-6.7612,8.3437,3.7143,5.8262,-6.5514,1.6374,TRUE,TRUE,19.4065,-23.0652,6.6659,0.2500,0,Major,0.0000,0.0000,0.0769,0.0769,0.0000,0.0769,0.0000,0,0,TRUE,0.2500,FALSE,1788,131,7.6502,-5.7468,-29.4577
3.7500,0,19,12.2500,0.7791,18.1990,-13.9043,13.5068,3.3198,0.1855,-0.9669,TRUE,TRUE,1.2778,-1.5778,1.5003,0.0222,0,Major,0.1053,0.0000,0.0526,0.0526,0.0000,0.1053,0.0000,0,0,TRUE,0.1111,FALSE,1788,132,-60.9083,66.4769,-38.6649
0.0000,3,13,3.7500,0.7919,18.1259,-14.1698,5.7143,-5.7542,8.3916,-2.1978,TRUE,TRUE,-2.1337,2.2655,0.5376,0.0000,0,Major,0.0000,0.0000,0.2308,0.0769,0.0769,0.0000,0.0000,0,0,TRUE,0.5000,FALSE,1788,133,6.1339,0.0750,-29.3044
3.7500,0,8,2.5833,0.7958,-16.9167,9.4167,6.5833,-10.5000,10.5000,-3.0000,TRUE,TRUE,4.1819,-5.4879,2.5422,0.1111,0,Major,0.2500,0.3750,0.2500,0.1250,0.2500,0.1250,0.2500,0,0,FALSE,0.0000,FALSE,1788,134,32.8459,-32.0371,-25.2885
2.3333,0,9,3.0000,0.7985,-29.0909,35.2242,0.6909,-13.2294,9.8961,0.1818,TRUE,TRUE,0.0001,-0.0002,1.0001,0.6250,0,Major,0.0833,0.0833,0.0833,0.0833,0.0833,0.0833,0.0833,0,0,TRUE,0.1250,FALSE,1788,135,8.0591,-6.1098,-25.6758
1.3333,2,6,4.6667,0.8016,-0.0000,-8.7143,8.8571,13.8393,-18.6964,3.6071,TRUE,TRUE,17.8586,-12.1440,1.8573,0.0000,0,Major,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,1,0,FALSE,0.0000,FALSE,1788,136,-7.8101,11.7902,-25.1708
2.0000,2,2,1.3333,0.8065,0.0000,0.0000,0.0000,0.0000,5.0000,-5.0000,FALSE,TRUE,0.0000,-0.0000,0.3333,0.0000,0,Major,0.5000,0.0000,0.5000,0.0000,0.0000,0.5000,0.0000,2,0,FALSE,0.0000,FALSE,1788,137,-2.9605,2.0118,-18.9539
3.3333,0,9,2.7500,0.8078,2.1472,-14.8139,12.0909,29.2987,-35.8320,7.5394,TRUE,TRUE,-1.4545,1.0544,0.9046,0.2500,0,Major,0.2222,0.0000,0.2222,0.1111,0.1111,0.2222,0.1111,0,2,FALSE,0.0000,FALSE,1788,138,0.2303,-2.5994,-22.1548
2.0833,0,32,8.9167,0.8107,-17.7224,29.1145,1.3518,-4.7505,3.5516,0.0520,TRUE,TRUE,2.4725,-2.4649,1.6404,0.2255,0,Major,0.0938,0.0312,0.0938,0.0312,0.0938,0.0625,0.0312,2,4,FALSE,0.0000,FALSE,1788,139,33.8943,-30.8056,-23.0098
3.0000,1,3,4.0000,0.8200,18.0000,-19.0000,5.0000,48.0000,-54.0000,10.0000,TRUE,TRUE,-2.2002,0.3004,2.3999,0.3333,0,Major,0.3333,0.1111,0.3333,0.2222,0.2222,0.2222,0.2222,0,2,FALSE,0.0000,FALSE,1788,140,10.2896,-9.4992,-20.1880
3.0000,1,9,2.2500,0.8242,0.6926,-14.2926,13.3455,7.0649,-8.3983,0.3636,FALSE,TRUE,-1.4545,1.8545,0.5045,0.5000,0,Major,0.2222,0.1111,0.2222,0.1111,0.3333,0.1111,0.2222,0,2,FALSE,0.0000,FALSE,1788,141,-1.8584,-5.7187,-20.4604
1.2500,2,4,1.0000,0.8265,-6.7500,5.2500,1.2500,0.0000,-3.0000,1.5000,FALSE,FALSE,-0.0000,0.0000,1.0000,0.0000,0,Major,0.2500,0.2500,0.2500,0.2500,0.5000,0.2500,0.5000,0,2,FALSE,0.0000,FALSE,1788,142,-1.5803,1.8190,-29.0257
2.2500,0,4,1.0000,0.8276,11.2500,-4.3500,1.0500,22.5000,-17.7000,2.6000,FALSE,FALSE,-0.0000,0.0000,1.0000,1.0000,0,Major,0.5000,0.0000,0.2500,0.2500,0.0000,0.5000,0.0000,0,3,FALSE,0.0000,FALSE,1788,143,0.0000,0.0000,-19.6395
3.2500,0,12,3.0000,0.8286,14.8379,-25.1071,11.2995,-1.6621,3.5467,-2.2775,FALSE,FALSE,-0.0000,0.0000,1.0000,0.2727,0,Major,0.0833,0.0833,0.1667,0.0833,0.0833,0.1667,0.0833,3,0,TRUE,0.6364,FALSE,1788,144,8.4868,-17.2781,-20.0420
2.2500,0,4,1.0000,0.8317,11.2500,-4.9500,0.8500,20.2500,-15.7500,2.2500,FALSE,FALSE,-0.0000,0.0000,1.0000,1.0000,0,Major,0.2500,0.2500,0.0000,0.5000,0.0000,0.5000,0.0000,1,4,FALSE,0.0000,FALSE,1788,145,0.0000,5.4924,-28.7443
3.2500,0,8,2.0000,0.8328,0.5833,-12.7500,11.9167,2.6250,-2.7083,-1.2083,FALSE,FALSE,-0.0000,0.0000,1.0000,0.4286,0,Major,0.3750,0.1250,0.2500,0.2500,0.1250,0.2500,0.1250,2,0,FALSE,0.0000,FALSE,1788,146,-8.3835,3.2153,-25.0155
1.2500,2,4,1.0000,0.8349,-6.7500,5.2500,1.2500,0.0000,-3.0000,1.5000,FALSE,FALSE,-0.0000,0.0000,1.0000,0.0000,0,Major,0.5000,0.2500,0.5000,0.2500,0.2500,0.2500,0.2500,1,0,FALSE,0.0000,FALSE,1788,147,0.0000,0.0000,-32.3919
2.2500,0,4,1.0000,0.8359,-11.2500,9.1500,1.5500,0.0000,-4.2000,2.1000,FALSE,FALSE,-0.0000,0.0000,1.0000,1.0000,0,Major,0.0000,0.5000,0.0000,0.5000,0.0000,0.2500,0.2500,1,0,FALSE,0.0000,FALSE,1788,148,0.0000,-0.2311,-25.9609
3.2500,0,12,3.0000,0.8369,7.0412,3.8434,1.0412,1.4505,-0.4505,0.7198,FALSE,FALSE,-0.0000,0.0000,1.0000,0.2727,0,Major,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0,0,FALSE,0.0000,FALSE,1788,149,3.3527,-1.0006,-24.9934
2.2500,0,3,0.7500,0.8401,-0.0000,4.0000,0.0000,-2.0000,3.0000,1.0000,FALSE,FALSE,0.0000,-0.0000,1.0000,0.0000,0,Major,0.3333,0.6667,0.3333,0.6667,0.3333,0.3333,0.3333,1,1,FALSE,0.0000,FALSE,1788,150,0.0000,0.7239,-19.7882
3.0000,1,8,2.0000,0.8408,28.0000,-37.1667,12.3333,-0.5833,6.4167,-4.7500,FALSE,FALSE,-0.0000,0.0000,1.0000,0.5714,0,Major,0.2500,0.1250,0.1250,0.0000,0.0000,0.0000,0.1250,0,0,TRUE,0.0000,FALSE,1788,151,20.1488,-23.4583,-19.0805
1.0000,2,7,1.7500,0.8429,-9.8571,11.7857,0.2381,-5.1429,3.0000,0.6429,FALSE,FALSE,-0.0000,0.0000,1.0000,0.0000,0,Major,0.0000,0.1429,0.2857,0.0000,0.0000,0.0000,0.0000,0,0,TRUE,0.1667,FALSE,1788,152,0.8849,2.2682,-22.4811
2.7500,0,10,2.5000,0.8448,19.6364,-11.6727,6.3273,17.4886,-10.7250,0.4091,FALSE,FALSE,0.0000,-0.0000,1.0000,0.5556,0,Major,0.1000,0.2000,0.2000,0.1000,0.0000,0.0000,0.0000,0,1,TRUE,0.0000,FALSE,1788,153,4.7855,0.7270,-22.9351
1.2500,2,8,2.0000,0.8474,11.9583,-7.8750,1.5417,-4.0833,13.4167,-5.5000,FALSE,FALSE,-0.0000,0.0000,1.0000,0.0000,0,Major,0.0000,0.0000,0.1250,0.1250,0.1250,0.0000,0.0000,0,0,FALSE,0.0000,FALSE,1788,154,-6.8135,3.6710,-19.2824
3.2500,0,8,1.9167,0.8494,-2.3333,2.3333,0.6667,-14.2917,18.3750,-4.9583,FALSE,TRUE,-0.6804,0.4860,0.9583,0.4286,0,Major,0.1250,0.0000,0.3750,0.1250,0.2500,0.0000,0.0000,0,0,FALSE,0.0000,FALSE,1788,155,5.9531,-5.9233,-19.9763
1.1667,2,15,1.8333,0.8514,-4.3869,3.6369,6.4294,1.5995,0.4505,-0.8441,TRUE,TRUE,0.2220,0.0782,1.0177,0.0000,0,Major,0.0000,0.0667,0.1333,0.1333,0.1333,0.0000,0.0000,2,2,FALSE,0.0000,FALSE,1788,156,4.4839,-7.2211,-20.5651
3.0000,1,6,6.5000,0.8533,24.1071,-25.8214,9.0714,-5.3571,9.6429,-3.8571,TRUE,TRUE,32.2727,-41.1428,12.1878,1.0000,0,Major,0.1667,0.0000,0.1667,0.1667,0.1667,0.3333,0.0000,0,0,FALSE,0.0000,FALSE,1788,157,15.0875,-20.4564,-22.3980
1.5000,2,4,2.0000,0.8601,2.2500,4.6500,0.0500,2.2500,-1.3500,2.0500,FALSE,TRUE,-1.5000,2.1000,0.3667,0.0000,0,Major,0.2500,0.1667,0.2500,0.1667,0.2500,0.2500,0.1667,0,0,FALSE,0.0000,FALSE,1788,158,2.8012,0.1282,-30.8351
3.5000,0,6,3.0000,0.8622,3.5714,-0.8571,0.2857,-5.3571,8.5000,-2.2857,FALSE,FALSE,-0.0000,0.0000,1.0000,0.2000,0,Major,0.1667,0.0000,0.3333,0.1667,0.3333,0.1667,0.0000,0,0,TRUE,0.8000,FALSE,1788,159,-13.4880,12.3892,-28.7729
2.5000,0,9,4.5000,0.8653,3.3247,2.5420,0.5515,6.6494,-6.6494,1.9697,FALSE,FALSE,-0.0000,0.0000,1.0000,0.3750,0,Major,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0,0,TRUE,0.2500,FALSE,1788,160,-13.3718,12.8836,-30.8852
3.0000,1,4,2.0000,0.8700,2.2500,-13.9500,11.8500,11.2500,-15.1500,0.4500,FALSE,FALSE,-0.0000,0.0000,1.0000,0.6667,0,Major,0.2500,0.0000,0.0000,0.0000,0.2500,0.2500,0.0000,0,0,FALSE,0.0000,FALSE,1788,161,-15.3281,14.6416,-26.2392
1.0000,2,4,2.0000,0.8721,2.2500,-10.9500,8.8500,4.5000,-5.7000,-1.4000,FALSE,FALSE,-0.0000,0.0000,1.0000,0.0000,0,Major,0.0000,0.0000,0.0000,0.2500,0.2500,0.0000,0.2500,2,4,FALSE,0.0000,FALSE,1788,162,-4.2887,9.1361,-30.2373
3.0000,1,10,5.5000,0.8742,-6.7500,2.3318,9.5091,30.3750,-35.6114,8.1182,TRUE,TRUE,0.7670,-1.0125,1.2864,1.0000,0,Major,0.0000,0.0000,0.1000,0.0000,0.1000,0.1000,0.0000,0,0,FALSE,0.0000,FALSE,1788,163,9.2831,-11.5119,-24.3085
0.5000,2,6,2.5000,0.8799,41.9643,-41.1071,12.5000,50.4464,-38.8750,2.1071,FALSE,TRUE,-1.3765,0.7932,0.9554,0.0000,0,Major,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0,2,FALSE,0.0000,FALSE,1788,164,-4.7997,5.8552,-27.1352
3.0000,1,13,8.5000,0.8825,-12.2278,16.1838,12.6923,-0.2877,-1.2947,1.1319,TRUE,FALSE,11.0769,-10.6813,3.0330,0.1667,0,Major,0.2308,0.0000,0.1538,0.0769,0.0769,0.0769,0.0000,0,0,FALSE,0.0000,FALSE,1788,165,0.9096,-4.7955,-25.6977
3.5000,0,17,18.0000,0.8914,-10.0392,13.1765,6.1569,-16.9412,16.2745,-2.7255,TRUE,TRUE,0.5878,0.3377,1.3379,0.0323,0,Major,0.0441,0.0441,0.0294,0.0441,0.0294,0.0441,0.0294,0,0,TRUE,0.8125,FALSE,1788,166,-25.2253,23.4434,-27.3239
1.5000,2,11,5.5000,0.9101,-10.3730,2.2821,8.3986,0.9324,-3.6597,0.8671,FALSE,TRUE,-1.3986,1.7622,0.5357,0.5000,0,Major,0.1818,0.0909,0.1818,0.0909,0.0909,0.0909,0.0909,0,0,TRUE,0.1000,FALSE,1788,167,6.0949,-0.5013,-36.0500
3.0000,1,8,4.0000,0.9159,10.7917,-7.5417,2.2917,-3.2083,6.1250,-1.7917,FALSE,FALSE,-0.0000,0.0000,1.0000,0.2857,0,Major,0.0625,0.0625,0.1250,0.0625,0.1250,0.0625,0.0625,1,2,TRUE,0.2857,FALSE,1788,168,-28.1579,25.6004,-31.2457
3.0000,1,39,20.5000,0.9200,-0.9268,6.2345,4.6060,2.2853,-1.1776,0.0221,TRUE,TRUE,-0.0776,0.0429,1.0175,0.0500,0,Major,0.0769,0.0513,0.0513,0.0769,0.0256,0.0769,0.0256,0,0,TRUE,0.1316,FALSE,1788,169,10.6778,-2.8839,-26.8033
3.5000,0,3,2.0000,0.9414,28.0000,-24.0000,5.0000,34.0000,-23.0000,-2.0000,TRUE,TRUE,4.0000,-5.0000,2.0000,0.6667,0,Major,0.0000,0.3333,0.3333,0.0000,0.0000,0.3333,0.0000,3,5,FALSE,0.0000,FALSE,1788,170,-5.0482,5.7827,-21.0334
1.5000,2,3,2.0000,0.9435,34.0000,-31.0000,7.0000,44.0000,-32.0000,-2.0000,TRUE,TRUE,4.0000,-5.0000,2.0000,0.0000,0,Major,0.0000,0.0000,0.3333,0.3333,0.0000,0.0000,0.0000,0,0,TRUE,1.0000,FALSE,1788,171,-1.8864,2.9376,-20.7058
3.5000,0,16,10.0000,0.9456,5.8298,-16.9916,17.4877,16.4259,-14.7274,1.5184,TRUE,TRUE,0.3151,-0.6681,1.3505,0.8947,0,Major,0.1250,0.0000,0.0625,0.0625,0.0625,0.0000,0.0000,3,0,FALSE,0.0000,FALSE,1788,172,10.0632,-15.3751,-14.3624
1.5000,2,4,1.7500,0.9560,-2.2500,12.1500,0.0500,-9.0000,11.4000,0.3000,FALSE,TRUE,-1.1250,0.6750,0.9750,0.0000,0,Major,0.5000,0.2500,0.5000,0.0000,0.0000,0.0000,0.2500,0,1,FALSE,0.0000,FALSE,1788,173,-3.8062,4.7199,-21.8337
3.2500,0,28,6.9167,0.9578,-8.9164,19.7194,1.2389,-13.7890,18.4811,-4.7377,FALSE,TRUE,-0.2992,0.2327,0.9733,0.1111,0,Major,0.1071,0.0714,0.0714,0.1071,0.0357,0.1071,0.0714,4,0,FALSE,0.0000,FALSE,1788,174,-2.3367,3.5284,-20.5878
2.1667,0,7,0.8333,0.9650,1.2857,-1.9286,6.7857,8.5714,-3.8571,-1.3095,TRUE,TRUE,0.4290,0.2142,0.8810,0.0000,0,Major,0.0000,0.1429,0.1429,0.1429,0.2857,0.0000,0.0000,2,2,FALSE,0.0000,FALSE,1788,175,-0.4216,1.8089,-19.1844
3.0000,1,5,2.5000,0.9659,44.5714,-44.9714,14.3714,12.5714,-2.5714,-4.2286,TRUE,FALSE,4.5706,-6.1703,2.7711,0.5000,0,Major,0.4000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0,0,FALSE,0.0000,FALSE,1788,176,16.8296,-17.0705,-16.9549
1.5000,2,38,9.5000,0.9685,23.3684,-20.3563,13.5466,1.0111,-0.1528,-0.1599,TRUE,TRUE,0.0533,0.0466,0.9499,0.2679,0,Major,0.0789,0.0526,0.0526,0.0789,0.0789,0.0789,0.0526,0,2,FALSE,0.0000,FALSE,1788,177,-3.6236,3.7925,-20.3635
3.0000,1,16,16.5000,0.9784,49.9869,-45.3766,15.6581,1.4575,3.7705,-2.1998,TRUE,TRUE,13.5550,-17.0949,5.6180,0.1250,0,Major,0.1250,0.1875,0.0000,0.1250,0.0625,0.1250,0.0625,0,0,FALSE,0.0000,FALSE,1788,178,-1.7676,-4.3470,-27.5156
3.5000,0,5,4.2500,0.9956,0.0000,0.0000,0.0000,-4.5714,6.1714,-1.7714,TRUE,TRUE,-1.7143,1.1143,1.2357,0.1429,0,Major,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0,0,FALSE,0.0000,FALSE,1788,179,-36.1292,12.7329,-39.4440
0.5000,2,8,3.5000,0.0013,-4.3750,-0.5417,5.2083,-0.8750,-0.7083,0.0417,TRUE,TRUE,1.0208,-0.6458,1.0208,0.0000,1,Minor,0.2500,0.2500,0.2500,0.1250,0.2500,0.1250,0.2500,0,1,FALSE,0.0000,FALSE,2242,0,-43.3520,45.7529,-45.3413
0.0000,3,4,4.0000,0.0106,0.0000,1.8000,2.1000,15.7500,-15.4500,2.8500,TRUE,FALSE,2.2500,-3.1500,1.9500,0.0000,1,Minor,0.2500,0.0000,0.2500,0.0000,0.0000,0.2500,0.0000,0,2,FALSE,0.0000,FALSE,2242,1,-19.3791,29.3364,-41.1170
